d1,1,-1,0,0,0
d2,1,0,-1,0,0
d3,1,0,0,-1,0
d4,1,0,0,0,-1
d5,1,0,0,0,0
d6,-1,1,0,0,0
d7,0,1,-1,0,0
d8,0,1,0,-1,0
d9,0,1,0,0,-1
d10,0,1,0,0,0
d11,-1,0,1,0,0
d12,0,-1,1,0,0
d13,0,0,1,-1,0
d14,0,0,1,0,-1
d15,0,0,1,0,0
d16,-1,0,0,1,0
d17,0,-1,0,1,0
d18,0,0,-1,1,0
d19,0,0,0,1,-1
d20,0,0,0,1,0
d21,-1,0,0,0,1
d22,0,-1,0,0,1
d23,0,0,-1,0,1
d24,0,0,0,-1,1
d25,0,0,0,0,1
d26,-1,0,0,0,0
d27,0,-1,0,0,0
d28,0,0,-1,0,0
d29,0,0,0,-1,0
d30,0,0,0,0,-1
