Point,x,y,Objective,Status,Time,Global_Time
"[12, 10]",12,10,3.332639673854413,Optimal,1.201000576838851,214.71313120005652
"[12, 11]",12,11,3.100149518299464,Optimal,1.1620002100244164,216.50425250036642
"[12, 12]",12,12,2.8594656076153306,Optimal,1.2490005930885673,218.18846540013328
"[13, 1]",13,1,3.5277538222872105,Optimal,2.1389996632933617,224.51980000035837
"[13, 2]",13,2,3.5277538299048254,Optimal,1.0419998550787568,226.18676620023325
"[13, 3]",13,3,3.5277538039604774,Optimal,1.1870000744238496,227.81693080021068
"[13, 4]",13,4,3.527753831683054,Optimal,1.1329996632412076,229.36168210022151
"[13, 5]",13,5,3.5277538350819357,Optimal,1.1410003993660212,230.91934200003743
"[13, 6]",13,6,3.527755506273739,Optimal,2.712000603787601,234.09774970030412
"[13, 7]",13,7,3.527753940270647,Optimal,1.6939998138695955,236.2078619003296
"[13, 8]",13,8,3.5277539716630426,Optimal,1.7490003956481814,238.37551300041378
"[13, 9]",13,9,3.5272915327201377,Optimal,1.6009996645152569,240.38955910038203
"[13, 10]",13,10,3.4631046472871656,Optimal,1.3100003125146031,242.1153582003899
"[13, 11]",13,11,3.291875559386203,Optimal,1.2369998032227159,243.76291540032253
"[13, 12]",13,12,3.0692894144054446,Optimal,1.2990003218874335,245.47131780022755
"[13, 13]",13,13,2.8478946319680407,Optimal,1.2249996419996023,247.1091036000289
"[14, 1]",14,1,3.5461656126244114,Optimal,2.5000002700835466,253.71226359996945
"[14, 2]",14,2,3.5461655809305888,Optimal,1.4880005037412047,255.6188082001172
"[14, 3]",14,3,3.5461656045060685,Optimal,1.508000143803656,257.5427132002078
"[14, 4]",14,4,3.546165657890999,Optimal,1.1060000862926245,259.06928040040657
"[14, 5]",14,5,3.5461657227367183,Optimal,1.1940000113099813,260.6727077001706
"[14, 6]",14,6,3.5461654275609975,Optimal,1.3919998425990343,262.47368300007656
"[14, 7]",14,7,3.546165742769702,Optimal,2.099000383168459,264.9869352001697
"[14, 8]",14,8,3.5461657407430582,Optimal,1.3369998894631863,266.73687760019675
"[14, 9]",14,9,3.5461655919143165,Optimal,1.508000143803656,268.67958830017596
"[14, 10]",14,10,3.5330705281567822,Optimal,2.0600000163540244,271.15509450016543
"[14, 11]",14,11,3.4336288300602065,Optimal,1.6920001013204455,273.2571630002931
"[14, 12]",14,12,3.253049844275144,Optimal,1.062000123783946,274.72954330034554
"[14, 13]",14,13,3.0426419929461592,Optimal,1.203000289388001,276.59504340030253
"[14, 14]",14,14,2.8379806925885256,Optimal,1.51100002694875,278.56207640003413
"[15, 1]",15,1,3.5619586330489743,Optimal,2.665999671444297,284.8704902003519
"[15, 2]",15,2,3.5619586902753344,Optimal,1.1000003200024366,286.38925740029663
"[15, 3]",15,3,3.561957558679545,Optimal,1.1850003618746996,288.0186226000078
"[15, 4]",15,4,3.561959609851051,Optimal,1.4890000456944108,289.9171521002427
"[15, 5]",15,5,3.5619586331357596,Optimal,1.2959998100996017,291.6351323002018
"[15, 6]",15,6,3.561963166981556,Optimal,2.0059996051713824,294.08840460004285
"[15, 7]",15,7,3.561958927707572,Optimal,1.5749996295198798,296.3414008002728
"[15, 8]",15,8,3.5619586331598754,Optimal,1.7950000707060099,298.5533686000854
"[15, 9]",15,9,3.5619608556444633,Optimal,1.4429997419938445,300.4133691000752
"[15, 10]",15,10,3.561958468180652,Optimal,1.678999769501388,302.5116524002515
"[15, 11]",15,11,3.5225872160983607,Optimal,1.6280004987493157,304.5520077003166
"[15, 12]",15,12,3.399044572099654,Optimal,1.5040000900626183,306.4688316001557
"[15, 13]",15,13,3.2174520981464214,Optimal,1.4440005412325263,308.3544230000116
"[15, 14]",15,14,3.0194912858469243,Optimal,1.1660002637654543,309.93796660006046
"[15, 15]",15,15,2.8293940631829964,Optimal,1.1289996095001698,311.47945970017463
"[16, 1]",16,1,3.5756578426793793,Optimal,2.882000058889389,317.70558770000935
"[16, 2]",16,2,3.57565743232956,Optimal,1.2569994432851672,319.3755765003152
"[16, 3]",16,3,3.5756572294259885,Optimal,1.5280004125088453,321.6004381002858
"[16, 4]",16,4,3.575657842698444,Optimal,2.0299999276176095,324.0749127003364
"[16, 5]",16,5,3.5756578858812382,Optimal,1.1540001025423408,325.64394600037485
"[16, 6]",16,6,3.5756578547935116,Optimal,6.821999559178948,332.8867279002443
"[16, 7]",16,7,3.5756580636803137,Optimal,1.4649997232481837,334.80392480036244
"[16, 8]",16,8,3.5756577634527944,Optimal,1.372000202536583,336.60140180028975
"[16, 9]",16,9,3.575657842772366,Optimal,1.711999741382897,338.77853730041534
"[16, 10]",16,10,3.575657842767124,Optimal,1.95899975951761,341.1597473002039
"[16, 11]",16,11,3.569080905077923,Optimal,1.4649997232481837,343.05141650000587
"[16, 12]",16,12,3.501294474744736,Optimal,1.542999828234315,345.0056718001142
"[16, 13]",16,13,3.3633154768055373,Optimal,1.397000066936016,346.81996780028567
"[16, 14]",16,14,3.185317799731763,Optimal,1.3279996113851666,348.57617100002244
"[16, 15]",16,15,2.9992476310387226,Optimal,1.5539998188614845,350.5677432999946
"[16, 16]",16,16,2.821886398257292,Optimal,1.2830001069232821,352.2622995004058
"[17, 1]",17,1,3.587655787953201,Optimal,2.63600021135062,358.2188442000188
"[17, 2]",17,2,3.58765578711018,Optimal,1.0220002150163054,359.6554352999665
"[17, 3]",17,3,3.5876558069604885,Optimal,1.2940000975504518,361.3645116002299
"[17, 4]",17,4,3.5876558375177123,Optimal,1.3610002119094133,363.15437370026484
"[17, 5]",17,5,3.587655939922194,Optimal,1.6630001831799746,365.2423658003099
"[17, 6]",17,6,3.5876559331873157,Optimal,1.5359998913481832,367.2085102000274
"[17, 7]",17,7,3.587660916334902,Optimal,1.876000058837235,369.50666290009394
"[17, 8]",17,8,3.5876556605760377,Optimal,2.1710000932216644,372.0987671003677
"[17, 9]",17,9,3.5876557948219054,Optimal,1.6110001131892204,374.12510560033843
"[17, 10]",17,10,3.5876553130170894,Optimal,1.4520000200718641,375.99729650001973
"[17, 11]",17,11,3.5876556699090787,Optimal,2.125999960117042,378.53789660008624
"[17, 12]",17,12,3.5634300975027724,Optimal,2.518999739550054,381.47174270031974
"[17, 13]",17,13,3.473733250254793,Optimal,1.6120002837851644,383.52429630002007
"[17, 14]",17,14,3.328537631668755,Optimal,1.6929996432736516,385.63096460001543
"[17, 15]",17,15,3.156467823037738,Optimal,1.5529996482655406,387.5980932000093
"[17, 16]",17,16,2.9814243858918084,Optimal,1.4619998401030898,389.4720332999714
"[17, 17]",17,17,2.815267326470362,Optimal,1.29099958576262,391.1779621001333
"[18, 1]",18,1,3.598252243550522,Optimal,2.5569999357685447,396.8070584000088
"[18, 2]",18,2,3.59825224364603,Optimal,1.5749996295198798,398.82337580015883
"[18, 3]",18,3,3.5982520747871867,Optimal,1.4200002187862992,400.70733780041337
"[18, 4]",18,4,3.5982522425887375,Optimal,1.3919998425990343,402.5594199001789
"[18, 5]",18,5,3.5982526910063,Optimal,1.818999764509499,404.80357200000435
"[18, 6]",18,6,3.5982523296474582,Optimal,1.7690000357106328,406.9969091000967
"[18, 7]",18,7,3.598252274681947,Optimal,1.3799996813759208,408.8045331002213
"[18, 8]",18,8,3.598252243085326,Optimal,1.8629997270181775,411.09857330005616
"[18, 9]",18,9,3.5982499730720754,Optimal,2.023999532684684,413.5570734003559
"[18, 10]",18,10,3.59825181271271,Optimal,1.6189995920285583,415.59152310015634
"[18, 11]",18,11,3.598251217042895,Optimal,1.5829997370019555,417.58813250018284
