d1,1,0,0,0,0,0
d2,0,1,0,0,0,0
d3,0,0,1,0,0,0
d4,0,0,0,1,0,0
d5,0,0,0,0,1,0
d6,0,0,0,0,0,1
d7,-1,0,0,0,0,0
d8,0,-1,0,0,0,0
d9,0,0,-1,0,0,0
d10,0,0,0,-1,0,0
d11,0,0,0,0,-1,0
d12,0,0,0,0,0,-1
