Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.894736842096021,Optimal,0.038999738171697,0.4429059508256614
"[2, 1]",2,1,4.061881684270939,Optimal,0.034000142477453,2.7590559418313205
"[2, 2]",2,2,4.061881684548977,Optimal,0.049999728798866,3.3485202197916806
"[3, 1]",3,1,3.314845403072412,Optimal,0.035000313073397,5.417895975988358
"[3, 2]",3,2,3.3148453849209814,Optimal,0.188000011257827,6.062710335943848
"[3, 3]",3,3,3.314845384151903,Optimal,0.035000313073397,6.640829280950129
"[4, 1]",4,1,3.1343370364529823,Optimal,0.035000313073397,8.421455016825348
"[4, 2]",4,2,3.1343370269701882,Optimal,0.293999863788486,9.245166284963489
"[4, 3]",4,3,3.134337034517663,Optimal,0.249000359326601,9.946806939784437
"[4, 4]",4,4,3.1337838981421537,Optimal,0.035000313073397,10.514157545752823
"[5, 1]",5,1,3.130198133025223,Optimal,0.041000079363585,12.057149272877723
"[5, 2]",5,2,3.130198132836765,Optimal,0.212000333704054,12.71756356395781
"[5, 3]",5,3,3.1301981330529616,Optimal,0.218999641947448,13.460490135941654
"[5, 4]",5,4,3.130198133369445,Optimal,0.192000064998865,14.101590310689062
"[5, 5]",5,5,3.062014576618311,Optimal,0.037999567575753,14.589146925602108
"[6, 1]",6,1,3.200976594585738,Optimal,0.036000483669341,15.967760226689279
"[6, 2]",6,2,3.2009765945856206,Optimal,0.076000392436981,16.50173182087019
"[6, 3]",6,3,3.2009765945852013,Optimal,0.049999728798866,17.004784248769283
"[6, 4]",6,4,3.200976594321333,Optimal,0.053999782539904,17.612957325764
"[6, 5]",6,5,3.2009765936601022,Optimal,0.04900018684566,18.116000335663557
"[6, 6]",6,6,3.0072779605718987,Optimal,0.037000025622547,18.605457276571542
"[7, 1]",7,1,3.287151347055361,Optimal,0.079000275582075,19.733156975824386
"[7, 2]",7,2,3.2871513458863744,Optimal,0.065000401809812,20.352722715586424
"[7, 3]",7,3,3.287151356292302,Optimal,0.071999710053205,20.908465596847236
"[7, 4]",7,4,3.287151356147157,Optimal,0.063000060617924,21.44149150280282
"[7, 5]",7,5,3.2871513565219903,Optimal,0.215000216849148,22.233693685848266
"[7, 6]",7,6,3.2694338186101604,Optimal,0.286999926902354,22.9867449356243
"[7, 7]",7,7,2.9660470590732517,Optimal,0.049999728798866,23.508313363883644
"[8, 1]",8,1,3.3561752351299923,Optimal,0.051000528037548,24.40077237179503
"[8, 2]",8,2,3.3561752334805797,Optimal,0.124999950639904,24.992674122564495
"[8, 3]",8,3,3.356175234936025,Optimal,0.109999906271696,25.642795233987272
"[8, 4]",8,4,3.356175235130887,Optimal,0.105999852530658,26.22736507980153
"[8, 5]",8,5,3.3561752351308813,Optimal,0.116000301204622,26.805936199612916
"[8, 6]",8,6,3.3561752351301006,Optimal,0.096000032499433,27.46049034083262
"[8, 7]",8,7,3.262789845435905,Optimal,0.105999852530658,28.020768678747118
"[8, 8]",8,8,2.9344051030873057,Optimal,0.045000133104622,28.51699719298631
"[8, 8]",8,8,2.9344051030873057,Final,0.045000133104622,29.11906934855506
