Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.894736842105456,Optimal,0.071000168099999,1.7612557979300618
"[2, 1]",2,1,9.894736842105251,Evaluated_Infeasible,1.996999955736101,34.223577038850635
"[2, 2]",2,2,4.061881684387254,Optimal,0.042000249959528,36.10257405601442
"[3, 1]",3,1,3.3148453938433544,Optimal,0.766999460756779,66.20541961817071
"[3, 2]",3,2,3.314845385067903,Optimal,0.426000379957259,68.54140802379698
"[3, 3]",3,3,3.314845403072609,Optimal,0.039999908767641,70.48430517315865
"[4, 1]",4,1,3.134337023257774,Optimal,0.343000050634146,98.95253552077338
"[4, 2]",4,2,3.134337023711458,Optimal,0.361999520100653,101.20899982890114
"[4, 3]",4,3,3.134337025098966,Optimal,0.399999716319144,103.56588116288185
"[4, 4]",4,4,3.1337838830888813,Optimal,0.039999908767641,105.49040846992284
"[5, 1]",5,1,3.130198124464658,Optimal,0.063000060617924,132.19375331513584
"[5, 2]",5,2,3.130198132857093,Optimal,0.319999898783863,134.4176885727793
"[5, 3]",5,3,3.130198133364987,Optimal,0.311000249348581,136.65121951606125
"[5, 4]",5,4,3.130198132922475,Optimal,0.597999547608197,139.13394463201985
"[5, 5]",5,5,3.062014576618742,Optimal,0.042999791912735,141.06669367710128
"[6, 1]",6,1,3.200976594585853,Optimal,0.11299978941679,166.6425888570957
"[6, 2]",6,2,3.2009765857797645,Optimal,0.367999915033579,168.89436194580048
"[6, 3]",6,3,3.200976595848824,Optimal,0.555999926291406,171.39621184021235
"[6, 4]",6,4,3.200976594581242,Optimal,0.367999915033579,173.68729710020125
"[6, 5]",6,5,3.2009765845402036,Optimal,0.346000562421978,175.93791309092194
"[6, 6]",6,6,3.0072779605722175,Optimal,0.052000069990754,177.90944765275344
"[7, 1]",7,1,3.287151347167452,Optimal,0.399999716319144,202.34385707508773
"[7, 2]",7,2,3.2871513472503473,Optimal,0.331999431364238,204.59969146503136
"[7, 3]",7,3,3.2871513471080753,Optimal,0.326999835669994,206.75445222388953
"[7, 4]",7,4,3.287151355414044,Optimal,0.089999637566507,208.7784963529557
"[7, 5]",7,5,3.287151356292739,Optimal,0.142999878153205,210.84127191221341
"[7, 6]",7,6,3.2694338315340037,Optimal,0.130000174976885,212.87972913915291
"[7, 7]",7,7,2.966047072288858,Optimal,0.044000591151416,214.82220799895003
"[8, 1]",8,1,3.356175225833448,Optimal,0.341999880038202,237.7460169820115
"[8, 2]",8,2,3.3561752351300194,Optimal,0.105000310577452,239.77013006294146
"[8, 3]",8,3,3.356175234968013,Optimal,0.151999527588487,241.75834112381563
"[8, 4]",8,4,3.3561752350324014,Optimal,0.094999861903489,243.80597520293668
"[8, 5]",8,5,3.356175235196754,Optimal,0.120999896898866,245.83983300207183
"[8, 6]",8,6,3.356175226250688,Optimal,0.33499994315207,248.10657981503755
"[8, 7]",8,7,3.2627898444772483,Optimal,0.104000139981508,250.1579663110897
"[8, 8]",8,8,2.9344051030873315,Optimal,0.04900018684566,252.1207779608667
"[9, 1]",9,1,3.4079286722127975,Optimal,0.152000156231225,273.4413969479501
"[9, 2]",9,2,3.4079286722137505,Optimal,0.082000158727169,275.435049071908
"[9, 3]",9,3,3.407928672212873,Optimal,0.176000478677452,277.52571806684136
"[9, 4]",9,4,3.4079286705832033,Optimal,0.116999843157828,279.55908158095554
"[9, 5]",9,5,3.407928672213077,Optimal,0.098999915644526,281.59200482303277
"[9, 6]",9,6,3.407928669134446,Optimal,0.107000023126602,283.523881516885
"[9, 7]",9,7,3.4005717127994015,Optimal,0.123000238090754,285.58239812776446
"[9, 8]",9,8,3.222038820598772,Optimal,0.131000345572829,287.6190261458978
"[9, 9]",9,9,2.9095332619150533,Optimal,0.043999962508678,289.5863531609066
"[10, 1]",10,1,3.4479640216805674,Optimal,0.052000069990754,309.61173062911257
"[10, 2]",10,2,3.4479640199519004,Optimal,0.441999966278672,311.9939151369035
"[10, 3]",10,3,3.447964020299825,Optimal,0.416999473236501,314.3677013129927
"[10, 4]",10,4,3.4479640316608267,Optimal,0.131000345572829,316.446868930012
"[10, 5]",10,5,3.447964031657318,Optimal,0.148000102490187,318.4218779071234
"[10, 6]",10,6,3.4479640316606743,Optimal,0.129999546334147,320.52034036815166
"[10, 7]",10,7,3.4479640316604274,Optimal,0.134000228717923,322.58672758191824
