Method,Approach,Solver,Objective,Time,Status,User_time,NT
D-SDA,k=Infinity,baron,2.815266536,174.58,optimal,167.9490004,17
D-SDA,k=2,baron,3.130198133,14.39,optimal,11.93999948,17
D-SDA,k=Infinity,knitro,2.809388492,8.31,optimal,1.189001673,18
D-SDA,k=2,knitro,3.13019814,2.56,optimal,0.312999962,18
D-SDA,k=Infinity,baron,2.809386512,233.2,optimal,226.1769988,18
D-SDA,k=2,baron,3.130167687,14.65,optimal,11.0850001,18
D-SDA,k=Infinity,knitro,2.80413277,9.49,optimal,1.800000924,19
D-SDA,k=2,knitro,3.130198359,2.66,optimal,0.294000492,19
D-SDA,k=Infinity,baron,2.804129976,182.7,optimal,175.2410016,19
D-SDA,k=2,baron,3.130198133,11.91,optimal,9.484000434,19
D-SDA,k=Infinity,knitro,2.799406357,9.84,optimal,1.424999814,20
D-SDA,k=2,knitro,3.130198133,2.96,optimal,0.382999959,20
D-SDA,k=Infinity,baron,2.799406275,256.17,optimal,247.7140004,20
D-SDA,k=2,baron,3.130151324,19.52,optimal,15.89299869,20
D-SDA,k=Infinity,knitro,2.795133333,10.16,optimal,0.922000757,21
D-SDA,k=2,knitro,3.130198133,3.43,optimal,0.271999883,21
D-SDA,k=Infinity,baron,2.795133113,420.32,optimal,410.8620002,21
D-SDA,k=2,baron,3.130176054,15.73,optimal,11.84100208,21
D-SDA,k=Infinity,knitro,2.791251596,12.55,optimal,1.398000238,22
D-SDA,k=2,knitro,3.130198124,4,optimal,0.374999223,22
D-SDA,k=Infinity,baron,2.791251501,271.43,optimal,260.7549997,22
D-SDA,k=2,baron,3.130186258,20.01,optimal,15.92100095,22
D-SDA,k=Infinity,knitro,3.130198128,5.24,optimal,0.450000702,23
D-SDA,k=2,knitro,3.130198128,3.41,optimal,0.288000097,23
D-SDA,k=Infinity,baron,2.78770976,500.03,optimal,488.6229991,23
D-SDA,k=2,baron,3.130167708,17.54,optimal,13.24199906,23
D-SDA,k=Infinity,knitro,2.784465576,14.27,optimal,1.515000709,24
D-SDA,k=2,knitro,3.130198121,4.33,optimal,0.347000104,24
D-SDA,k=Infinity,baron,2.784458438,576.28,optimal,563.3850012,24
D-SDA,k=2,baron,3.130198133,16.52,optimal,13.16999998,24
D-SDA,k=Infinity,knitro,2.781482593,14.47,optimal,1.16899889,25
D-SDA,k=2,knitro,3.1301983,3.65,optimal,0.305000483,25
D-SDA,k=Infinity,baron,2.781481199,725.54,optimal,711.4320016,25
D-SDA,k=Infinity,knitro,2.778730715101977,17.69,optimal,2.054000250063836,26
D-SDA,k=2,knitro,3.130198068631799,4.38,optimal,0.478999363258482,26
D-SDA,k=Infinity,baron,2.7787304855430524,900.25,maxLimit,882.8320029890165,26
D-SDA,k=2,baron,3.13016993207507,20.33,optimal,14.52099911402911,26
D-SDA,k=Infinity,knitro,2.776184124846932,18.44,optimal,1.550001651048661,27
D-SDA,k=2,knitro,3.130198132988972,5.14,optimal,0.326000293716787,27
D-SDA,k=Infinity,baron,2.7761839458756734,644.4,optimal,626.3279998674989,27
D-SDA,k=2,baron,3.1301981330248903,19.66,optimal,15.667999908328058,27
D-SDA,k=Infinity,knitro,2.773820688882282,23.2,optimal,1.7099981429055318,28
D-SDA,k=2,knitro,3.1301981330244826,4.63,optimal,0.36599957384169,28
D-SDA,k=Infinity,baron,2.7844608874255705,900.31,maxLimit,884.1010000789538,28
D-SDA,k=2,baron,3.1301562040307425,24.8,optimal,18.994999187998474,28
D-SDA,k=Infinity,knitro,2.7716213870896365,21.2,optimal,1.4280022121965867,29
D-SDA,k=2,knitro,3.130198133025553,4.7,optimal,0.326000293716789,29
D-SDA,k=Infinity,baron,2.7844639321633666,900.33,maxLimit,882.4740010080859,29
D-SDA,k=2,baron,3.1301626261862903,20.72,optimal,15.91499992646277,29
D-SDA,k=Infinity,knitro,2.769569717001105,21.69,optimal,1.4819982228800694,30
D-SDA,k=2,knitro,3.13019813302529,4.63,optimal,0.32499886583536897,30
D-SDA,k=Infinity,baron,2.769566949670231,840.51,optimal,820.9910024190322,30
D-SDA,k=2,baron,3.1301981330248903,17.78,optimal,13.41500028502196,30
Compl,Enum,knitro,3.06201457661825,7.943131531123072,optimal,NA,5
Compl,Enum,knitro,3.0072779743004143,14.419543402735144,optimal,NA,6
Compl,Enum,knitro,2.9660470722890158,20.311640420928597,optimal,NA,7
Compl,Enum,knitro,2.9344051030873057,29.11906934855506,optimal,NA,8
Compl,Enum,knitro,2.9095332619152017,43.91668641194701,optimal,NA,9
Compl,Enum,knitro,2.889536968602374,64.94988302467391,optimal,NA,10
Compl,Enum,knitro,2.873140226266928,88.38917308906093,optimal,NA,11
Compl,Enum,knitro,2.8594656076336133,104.75962018501014,optimal,NA,12
Compl,Enum,knitro,2.8478946322249947,135.63467932213098,optimal,NA,13
Compl,Enum,knitro,2.8379806927609526,172.53913368517533,optimal,NA,14
Compl,Enum,knitro,2.8293940516059304,218.66017486015335,optimal,NA,15
Compl,Enum,knitro,2.821886409442769,271.9851859812625,optimal,NA,16
Compl,Enum,knitro,2.81526733759767,332.4304610849358,optimal,NA,17
Compl,Enum,knitro,2.809388525872029,409.6605875189416,optimal,NA,18
Compl,Enum,knitro,2.804132826387711,487.2802393529564,optimal,NA,19
Compl,Enum,knitro,2.7994064162719337,592.7789691020735,optimal,NA,20
Compl,Enum,knitro,2.795133416408221,699.7097546141595,optimal,NA,21
Compl,Enum,knitro,2.7912516873898285,812.7066609640606,optimal,NA,22
Compl,Enum,knitro,2.7912516875227595,902.756739247628,optimal,NA,23
Compl,Enum,knitro,2.79513,902.48,optimal,NA,24
Compl,Enum,baron,3.062014258470635,126.83894419996068,optimal,NA,5
Compl,Enum,baron,3.007277702211216,356.5412234440446,optimal,NA,6
Compl,Enum,baron,2.9660468373480846,585.5408006152138,optimal,NA,7
Compl,Enum,baron,2.9344048778995035,963.656107163988,optimal,NA,8
Compl,Enum,baron,2.966046826648723,947.3064594320022,optimal,NA,9
Compl,Enum,baron,2.965812209847018,1073.1959981904365,optimal,NA,10
Compl,Enum,baron,2.966016855427715,991.0580746917985,optimal,NA,11
Enum,AMIPF,knitro,3.062014576609987,57.79380520619452,optimal,NA,5
Enum,AMIPF,knitro,3.0072779729183514,79.47715034335852,optimal,NA,6
Enum,AMIPF,knitro,2.9660470590035635,96.04450934333727,optimal,NA,7
Enum,AMIPF,knitro,2.9344050522892244,119.82805726211518,optimal,NA,8
Enum,AMIPF,knitro,2.9095330204577867,144.30117048323154,optimal,NA,9
Enum,AMIPF,knitro,2.889536901999366,166.55735480133444,optimal,NA,10
Enum,AMIPF,knitro,2.87314021397729,190.94486639322713,optimal,NA,11
Enum,AMIPF,knitro,2.8594656076150944,208.77081682300195,optimal,NA,12
Enum,AMIPF,knitro,2.8478944260530357,233.29900341993198,optimal,NA,13
Enum,AMIPF,knitro,2.837980624554858,251.15061162319034,optimal,NA,14
Enum,AMIPF,knitro,2.829394062133197,268.42623500106856,optimal,NA,15
Enum,AMIPF,knitro,2.8218863932251357,285.4539504949935,optimal,NA,16
Enum,AMIPF,knitro,2.815267336077954,302.86781360022724,optimal,NA,17
Enum,AMIPF,knitro,2.8093885425651752,319.82061994820833,optimal,NA,18
Enum,AMIPF,knitro,2.8041328156270575,337.12102406518534,optimal,NA,19
Enum,AMIPF,knitro,2.799406428606467,355.14186136610806,optimal,NA,20
Enum,AMIPF,knitro,2.7951334162825088,374.0777502693236,optimal,NA,21
Enum,AMIPF,knitro,2.791251687150735,391.87395072635263,optimal,NA,22
Enum,AMIPF,knitro,2.787709980164099,411.4818696002476,optimal,NA,23
Enum,AMIPF,knitro,2.7844655720021065,431.24647430330515,optimal,NA,24
Enum,AMIPF,knitro,2.7814823768414216,451.2726039211266,optimal,NA,25
Enum,AMIPF,knitro,2.778730603241154,471.7841601050459,optimal,NA,26
Enum,AMIPF,knitro,2.776183665291107,492.9456195682287,optimal,NA,27
Enum,AMIPF,knitro,2.773820668599029,515.170199282933,optimal,NA,28
Enum,AMIPF,knitro,2.7716214049810395,539.1934546371922,optimal,NA,29
Enum,AMIPF,knitro,2.76956971970026,562.9332303442061,optimal,NA,30
Enum,AMIPF,baron,3.062014530417045,73.96000459697098,optimal,NA,5
Enum,AMIPF,baron,3.0072778389555883,101.13707375479862,optimal,NA,6
Enum,AMIPF,baron,2.9660470721860226,139.6927064890042,optimal,NA,7
Enum,AMIPF,baron,2.9344005049440876,179.00465797213838,optimal,NA,8
Enum,AMIPF,baron,2.9095271224595907,221.2781216907315,optimal,NA,9
Enum,AMIPF,baron,2.88953194507979,294.1157344360836,optimal,NA,10
Enum,AMIPF,baron,2.8731319203765415,355.0163013706915,optimal,NA,11
Enum,AMIPF,baron,2.859456085843139,434.04997368203476,optimal,NA,12
Enum,AMIPF,baron,2.847891526835667,509.25580096570775,optimal,NA,13
Enum,AMIPF,baron,2.837975654552318,701.8677317709662,optimal,NA,14
Enum,AMIPF,baron,2.8293934942214243,863.319514723029,optimal,NA,15
Enum,AMIPF,baron,2.821882000943537,984.2589895087294,optimal,NA,16
Enum,AMIPF,baron,2.815265644462013,1189.7066279067658,optimal,NA,17
Enum,AMIPF,baron,2.809388026299186,1320.903269476723,optimal,NA,18
Enum,AMIPF,baron,2.804129314225358,1572.012588114012,optimal,NA,19
Enum,AMIPF,baron,2.799406031755379,1857.240762304049,optimal,NA,20
Enum,AMIPF,baron,2.795126780145156,2398.3909489279613,optimal,NA,21
Enum,AMIPF,baron,2.7912477274312253,2928.653211154975,optimal,NA,22
Enum,AMIPF,baron,2.78770520963956,3316.3348673940636,optimal,NA,23
Enum,AMIPF,baron,2.7844636777397764,3842.8129016999155,optimal,NA,24
Enum,AMIPF,baron,2.781478124195876,4111.886594032869,optimal,NA,25
Enum,AMIPF,baron,2.7787294765974884,4583.46391896205,optimal,NA,26
Enum,AMIPF,baron,2.7761792000338366,5159.88332277583,optimal,NA,27
Enum,AMIPF,baron,2.7738199394307377,5789.921456800774,optimal,NA,28
Enum,AMIPF,baron,2.7716213395713116,6655.704836183693,optimal,NA,29
Enum,AMIPF,baron,2.7695635708829993,7251.035797517747,optimal,NA,30
Enum,bigm,knitro,3.0620145622668016,274.20336268795654,optimal,NA,5
Enum,bigm,knitro,3.0072779605720577,344.0591016309336,optimal,NA,6
Enum,bigm,knitro,2.966047072289039,414.9303654921241,optimal,NA,7
Enum,bigm,knitro,2.934405090263052,486.0093650529161,optimal,NA,8
Enum,bigm,knitro,2.90953326191495,558.7866799491458,optimal,NA,9
Enum,bigm,knitro,2.889536968602295,632.2679728078656,optimal,NA,10
Enum,bigm,knitro,2.873140214134719,707.8914061412215,optimal,NA,11
Enum,bigm,knitro,2.8594656076335703,783.40433730511,optimal,NA,12
Enum,bigm,knitro,2.84789463222486,860.7796567128971,optimal,NA,13
Enum,bigm,knitro,2.83798069276097,940.2336136181839,optimal,NA,14
Enum,bigm,knitro,2.8293940632858186,1020.1289569549263,optimal,NA,15
Enum,bigm,knitro,2.8218863978482576,1101.489825297147,optimal,NA,16
Enum,bigm,knitro,2.8152673375977053,1184.174582155887,optimal,NA,17
Enum,bigm,knitro,2.8093885261459888,1267.2115561198443,optimal,NA,18
Enum,bigm,knitro,2.8041328150860707,1352.0695270788856,optimal,NA,19
Enum,bigm,knitro,2.799406425107766,1438.0234416802414,optimal,NA,20
Enum,bigm,knitro,2.795133416408241,1525.880216859281,optimal,NA,21
Enum,bigm,knitro,2.7912516990202607,1614.285438911058,optimal,NA,22
Enum,bigm,knitro,2.787709978327379,1704.346961797215,optimal,NA,23
Enum,bigm,knitro,2.7844655755943406,1796.3117665839382,optimal,NA,24
Enum,bigm,knitro,2.78148258421501,1889.975352710113,optimal,NA,25
Enum,bigm,knitro,2.778730715103189,1983.6756418780424,optimal,NA,26
Enum,bigm,knitro,2.7761841135390966,2076.937182759866,optimal,NA,27
Enum,bigm,knitro,2.773820706017531,2172.9483950710855,optimal,NA,28
Enum,bigm,knitro,2.771621405218943,2271.2773853149265,optimal,NA,29
Enum,bigm,knitro,2.769569719899561,2374.2509583318606,optimal,NA,30
Enum,bigm,baron,3.062014244697675,606.763970748987,optimal,NA,5
Enum,bigm,baron,3.007277730897528,914.8618964008056,optimal,NA,6
Enum,bigm,baron,2.966046837346916,1424.0862082438543,optimal,NA,7
Enum,bigm,baron,2.9344042080273787,2140.819533326663,optimal,NA,8
Enum,bigm,baron,2.9095304782026234,3465.5393033009022,optimal,NA,9
Enum,bigm,baron,2.889536782821529,4809.926604327746,optimal,NA,10
Enum,bigm,baron,2.873140009572548,6378.609078587033,optimal,NA,11
Enum,bigm,baron,2.8594653019290006,8360.653095736634,optimal,NA,12
Enum,bigm,baron,2.8478944243591666,11294.989827265965,optimal,NA,13
Enum,bigm,baron,2.837980402083065,15236.865191273857,optimal,NA,14
Enum,bigm,baron,2.829393895314809,19009.2282793466,optimal,NA,15
Enum,bigm,baron,2.821886211258641,24350.500753779896,optimal,NA,16
Enum,bigm,baron,2.815267131951254,30614.223248285707,optimal,NA,17
Enum,bigm,baron,2.809303478396021,38189.51458510989,optimal,NA,18
Enum,bigm,baron,2.804132812427819,44633.56490958994,optimal,NA,19
Enum,bigm,baron,2.7994062300943408,53254.62423948664,optimal,NA,20
Enum,bigm,baron,2.795133209184477,61209.21609196998,optimal,NA,21
Enum,bigm,baron,2.7912514945401337,70306.286369632,optimal,NA,22
Enum,bigm,baron,2.787709813573025,79643.14606054965,optimal,NA,23
Enum,bigm,baron,2.784465427599432,90019.19451507786,optimal,NA,24
Enum,bigm,baron,2.781482391284574,102517.7482101,optimal,NA,25
Enum,bigm,baron,2.778730510998704,115584.65341913374,optimal,NA,26
Enum,bigm,baron,2.776184015116041,128917.70947792288,optimal,NA,27
Enum,bigm,baron,2.773820516111876,142161.70704508992,optimal,NA,28
Enum,bigm,baron,2.771616564538522,157875.32125647832,optimal,NA,29
Enum,bigm,baron,2.769569539123049,181959.00536376843,optimal,NA,30
Enum,hull,knitro,3.0620145766185254,467.43188468785957,optimal,NA,5
Enum,hull,knitro,3.0072779743003553,584.8443520851433,optimal,NA,6
Enum,hull,knitro,2.966047072289014,707.2131987591274,optimal,NA,7
Enum,hull,knitro,2.9344051030873604,831.0698149660602,optimal,NA,8
Enum,hull,knitro,2.9095332619150076,953.003962200135,optimal,NA,9
Enum,hull,knitro,2.8895369686023997,1080.8140203203075,optimal,NA,10
Enum,hull,knitro,2.8731402262669694,1208.790227633901,optimal,NA,11
Enum,hull,knitro,2.859465607633572,1340.963867766317,optimal,NA,12
Enum,hull,knitro,2.847894632224953,1472.1620152993128,optimal,NA,13
Enum,hull,knitro,2.837980692760822,1605.4546957020648,optimal,NA,14
Enum,hull,knitro,2.8293940632857555,1742.3610683479346,optimal,NA,15
Enum,hull,knitro,2.8218864094427523,1883.226411270909,optimal,NA,16
Enum,hull,knitro,2.8152673375976867,2020.8178457971662,optimal,NA,17
Enum,hull,knitro,2.8093885376330894,2160.209685903974,optimal,NA,18
Enum,hull,knitro,2.8041328263877072,2299.1939076050185,optimal,NA,19
Enum,hull,knitro,2.7994064251078212,2441.522321647033,optimal,NA,20
Enum,hull,knitro,2.7951334164080888,2595.245407911949,optimal,NA,21
Enum,hull,knitro,2.791251699020356,2747.30162313208,optimal,NA,22
Enum,hull,knitro,2.787709990526193,2891.2937195030972,optimal,NA,23
Enum,hull,knitro,2.7844655755943535,3039.7841614172794,optimal,NA,24
Enum,hull,knitro,2.7814825926752516,3198.2624244298786,optimal,NA,25
Enum,hull,knitro,2.778730715103305,3352.7872215150855,optimal,NA,26
Enum,hull,knitro,2.776184124847389,3516.9157380070537,optimal,NA,27
Enum,hull,knitro,2.7738207060173385,3671.4732554410584,optimal,NA,28
Enum,hull,knitro,2.7716214052194794,3828.3061043089256,optimal,NA,29
Enum,hull,knitro,2.7695697198995095,3995.3188409521244,optimal,NA,30
Enum,hull,baron,3.06201457641079,1944.4372569350526,optimal,NA,5
Enum,hull,baron,3.0072779729074375,3552.1145716337487,optimal,NA,6
Enum,hull,baron,2.965911187241821,5557.1918422579765,optimal,NA,7
Enum,hull,baron,2.93438026379752,8231.88053716207,optimal,NA,8
Enum,hull,baron,2.9095113779790474,11664.641097900923,optimal,NA,9
Enum,hull,baron,2.88953696810932,15677.461689048912,optimal,NA,10
Enum,hull,baron,2.873094081299025,20846.695353128016,optimal,NA,11
Enum,hull,baron,2.8594466153081886,28096.360796289053,optimal,NA,12
Enum,hull,baron,2.847885348284028,35562.68657268584,optimal,NA,13
Enum,hull,baron,2.837970119175829,43643.093363930006,optimal,NA,14
Enum,hull,baron,2.82939406018371,54050.681391016115,optimal,NA,15
Enum,hull,baron,2.82187639112928,63770.001085511874,optimal,NA,16
Enum,hull,baron,2.81525078099529,74613.32556858985,optimal,NA,17
Enum,hull,baron,2.8093885355256285,86995.08236885909,optimal,NA,18
Enum,hull,baron,2.8041328213748233,102158.28057953995,optimal,NA,19
Enum,hull,baron,2.7994002269085607,117837.33605253184,optimal,NA,20
Enum,hull,baron,2.795125801113912,135210.81308804313,optimal,NA,21
Enum,hull,baron,2.791251697387231,153344.79662900092,optimal,NA,22
Enum,hull,baron,2.7877036710057355,170918.8771172529,optimal,NA,23
Enum,hull,baron,2.784463243608095,190777.1051886431,optimal,NA,24
Enum,hull,baron,2.781482433051526,211510.26114078192,optimal,NA,25
Enum,hull,baron,2.7787289035961273,232178.82261322904,optimal,NA,26
Enum,hull,baron,2.776183401295124,255035.3064278001,optimal,NA,27
Enum,hull,baron,2.7738143314009513,278916.8023805381,optimal,NA,28
Enum,hull,baron,2.7716172277877513,303903.8053739639,optimal,NA,29
Enum,hull,baron,2.7695697148214085,330815.31516556814,optimal,NA,30

