Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.87497653240654,Optimal,3.126999735832215,3.545949590858072
"[2, 1]",2,1,4.061878047831538,Optimal,3.581000491976738,9.443718391936272
"[2, 2]",2,2,4.061881684529882,Optimal,2.220000280067325,12.206669077742845
"[3, 1]",3,1,3.3148121172174188,Optimal,16.81600024458021,31.123283369932324
"[3, 2]",3,2,3.314845403049663,Optimal,3.348999889567495,34.93793751578778
"[3, 3]",3,3,3.3148453457976386,Optimal,6.89099938608706,42.366670230869204
"[4, 1]",4,1,3.134336754718196,Optimal,13.55800016317517,57.71001640288159
"[4, 2]",4,2,3.134337036222296,Optimal,6.370000401511789,64.6159849637188
"[4, 3]",4,3,3.134336876003612,Optimal,6.818000134080649,71.89214806072414
"[4, 4]",4,4,3.133783663726988,Optimal,9.33700050227344,81.7589579410851
"[5, 1]",5,1,3.130197771975625,Optimal,22.6490001892671,105.94963342975825
"[5, 2]",5,2,3.1301981330103503,Optimal,23.41799999121576,129.8301365757361
"[5, 3]",5,3,3.1301977527989,Optimal,12.87399977445602,143.2289609289728
"[5, 4]",5,4,3.130198041655255,Optimal,13.75300011131913,157.4394660028629
"[5, 5]",5,5,3.062014292666135,Optimal,34.4559996156022,192.33860175404698
"[6, 1]",6,1,3.200975869181646,Optimal,22.93099989183247,216.61771712871268
"[6, 2]",6,2,3.2009758983335574,Optimal,29.49900012463331,246.5830326937139
"[6, 3]",6,3,3.2009765718346466,Optimal,26.47400018759072,273.50525049772114
"[6, 4]",6,4,3.2009765546849516,Optimal,20.99899970926344,295.0254465979524
"[6, 5]",6,5,3.200976433919004,Optimal,20.06399987731129,315.55236426880583
"[6, 6]",6,6,3.007277939006136,Optimal,39.02400000952184,355.0196105488576
"[7, 1]",7,1,3.2871512189088725,Optimal,39.36499971896409,395.4011107329279
"[7, 2]",7,2,3.2871513562575516,Optimal,36.92999985069037,432.8593261227943
"[7, 3]",7,3,3.2871511788987835,Optimal,16.30300011020154,449.6391368927434
"[7, 4]",7,4,3.2871451518317167,Optimal,24.63500015437602,474.7318786927499
"[7, 5]",7,5,3.287151080913987,Optimal,13.96199993323535,489.220641088672
"[7, 6]",7,6,3.2694335988847825,Optimal,45.95600010361523,535.6225494798273
"[7, 7]",7,7,2.966046826517908,Optimal,42.43900047149509,578.514837723691
"[8, 1]",8,1,3.356175094822632,Optimal,17.30799993965775,596.599484493956
"[8, 2]",8,2,3.3561750648600817,Optimal,34.65099956374616,631.7129073687829
"[8, 3]",8,3,3.3561608696264598,Optimal,36.81799960322678,669.0585628799163
"[8, 4]",8,4,3.356175235124024,Optimal,20.92400011606514,690.4344770908356
"[8, 5]",8,5,3.356175235127247,Optimal,20.5849994905293,711.4772200980224
"[8, 6]",8,6,3.356158637631195,Optimal,49.04699998442083,761.0508490419015
"[8, 7]",8,7,3.2627895993396554,Optimal,107.6379999518395,869.1478408947587
"[8, 8]",8,8,2.9344048778995035,Optimal,30.66999998409301,900.2661714646965
"[8, 8]",8,8,2.9344048778995035,Final,62.86100044380874,963.656107163988
