Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.884851821214928,Optimal,3.107000095769763,3.4651469797827303
"[2, 1]",2,1,4.061881439385104,Optimal,5.782000045292081,11.011451409198344
"[2, 2]",2,2,4.061881684526454,Optimal,4.378000041469932,15.792024808004498
"[3, 1]",3,1,3.314844732884958,Optimal,8.131000329740345,25.51084408722818
"[3, 2]",3,2,3.314845278596082,Optimal,6.006999453529717,31.920083879027516
"[3, 3]",3,3,3.314845345803873,Optimal,3.75399983022362,36.06768418010324
"[4, 1]",4,1,3.1343364298373,Optimal,24.65300008188933,62.11225723801181
"[4, 2]",4,2,3.13433677868842,Optimal,10.81300021614879,73.3374083028175
"[4, 3]",4,3,3.134337031928096,Optimal,8.315000287257137,82.06078068818897
"[4, 4]",4,4,3.133783898057848,Optimal,26.39600008260459,108.92461649980396
"[5, 1]",5,1,3.1301980363698103,Optimal,13.71399974450469,123.72963308123872
"[5, 2]",5,2,3.13019813297375,Optimal,7.886000024154783,132.01840248610824
"[5, 3]",5,3,3.130198132985475,Optimal,18.88399973977357,151.30510218488052
"[5, 4]",5,4,3.13019794147688,Optimal,13.31400002818555,165.01813689712435
"[5, 5]",5,5,3.0620142926655403,Optimal,51.42800007015467,216.92030846700072
"[6, 1]",6,1,3.200975935530612,Optimal,39.16999977082014,256.9723913250491
"[6, 2]",6,2,3.2009765356814883,Optimal,17.01200036332011,274.3914929749444
"[6, 3]",6,3,3.2009583442220206,Optimal,16.96899994276464,291.7621034937911
"[6, 4]",6,4,3.200976402620808,Optimal,13.40799971949309,305.5735948639922
"[6, 5]",6,5,3.200962742242455,Optimal,22.50500014051795,328.55579190608114
"[6, 6]",6,6,3.0072778937347624,Optimal,25.45300014317036,354.41066588414833
"[7, 1]",7,1,3.2871504680287424,Optimal,16.48399955593049,371.5923606948927
"[7, 2]",7,2,3.2871509758458837,Optimal,24.62299999315291,396.6155109908432
"[7, 3]",7,3,3.287151355603941,Optimal,24.86400024499744,421.8776732310653
"[7, 4]",7,4,3.2871513562885624,Optimal,16.11500009894371,438.3890280770138
"[7, 5]",7,5,3.2871505450643235,Optimal,41.66900049895048,480.53549615480006
"[7, 6]",7,6,3.269433549783681,Optimal,42.98700029030442,523.9173948378302
"[7, 7]",7,7,2.9660468373480846,Optimal,30.38500039838254,554.6959953131154
"[7, 7]",7,7,2.9660468373480846,Final,30.44799983035773,585.5408006152138
