Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.87445282424738,Optimal,3.518999973312021,4.0511559303849936
"[2, 1]",2,1,4.061881684529842,Optimal,4.48399989400059,12.551195478066802
"[2, 2]",2,2,4.06188168452806,Optimal,3.19699973333627,16.341158787254244
"[3, 1]",3,1,3.314845339896981,Optimal,10.63900007866323,30.591984330210835
"[3, 2]",3,2,3.314845403071395,Optimal,3.545000008307398,34.740296063013375
"[3, 3]",3,3,3.3148453042985855,Optimal,4.440999473445119,39.77594449324533
"[4, 1]",4,1,3.134337032246356,Optimal,10.32099989242852,53.322641713079065
"[4, 2]",4,2,3.134337031919152,Optimal,17.04299999400973,70.9722062642686
"[4, 3]",4,3,3.134337035162008,Optimal,10.59399994555861,82.24006973905489
"[4, 4]",4,4,3.133783563753708,Optimal,27.63999982271343,110.46927348105237
"[5, 1]",5,1,3.13019784431328,Optimal,21.91600024234503,135.28796361526474
"[5, 2]",5,2,3.130149294890186,Optimal,17.31700021773577,153.20168239623308
"[5, 3]",5,3,3.1301981330221054,Optimal,12.5190001912415,166.41779698524624
"[5, 4]",5,4,3.130197712825025,Optimal,28.95999995525926,195.98179846908897
"[5, 5]",5,5,3.062014469127035,Optimal,16.38699998147786,213.0544655174017
"[6, 1]",6,1,3.2009765208139918,Optimal,33.10199996922165,248.62837471999228
"[6, 2]",6,2,3.2009765942553243,Optimal,35.18500013742596,284.5062573440373
"[6, 3]",6,3,3.200976459609708,Optimal,32.740000449121,317.8490339270793
"[6, 4]",6,4,3.2009765695910883,Optimal,36.59000031184405,355.0423929854296
"[6, 5]",6,5,3.2009643797480076,Optimal,26.52600025758147,382.2631280901842
"[6, 6]",6,6,3.0072778088739116,Optimal,28.1589997233823,411.0177654591389
"[7, 1]",7,1,3.2871509181386056,Optimal,18.78799970727414,431.9088093061
"[7, 2]",7,2,3.2871513537532673,Optimal,30.86899998597801,463.4532951670699
"[7, 3]",7,3,3.287131105883675,Optimal,23.53399966377765,487.5839772471227
"[7, 4]",7,4,3.2871388853761228,Optimal,22.47999964747578,510.7362190191634
"[7, 5]",7,5,3.2871507243135385,Optimal,19.5739998947829,530.8984088022262
"[7, 6]",7,6,3.26943361653804,Optimal,87.35300009138882,618.8404666190036
"[7, 7]",7,7,2.965812209847018,Optimal,172.3900004988536,791.9055774621665
"[8, 1]",8,1,3.3561752141967203,Optimal,21.82400026358664,815.4418010660447
"[8, 2]",8,2,3.356172913667284,Optimal,32.54300015978515,848.6505799102597
"[8, 3]",8,3,3.3561752283181834,Optimal,24.80400006752461,874.0394276380539
"[8, 4]",8,4,3.3561736103044777,Optimal,19.7340001584962,894.4342407402582
"[8, 5]",8,5,3.3561752346490645,Optimal,5.309999990276993,900.324180401396
"[7, 7]",7,7,2.965812209847018,Final,172.2950000083074,1073.1959981904365
