Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.88485194551714,Optimal,17.00700013898313,17.495322300121188
"[2, 1]",2,1,4.061881684530812,Optimal,18.35400047712028,37.467939200112596
"[2, 2]",2,2,4.061881684530913,Optimal,10.431000427342951,48.382702000206336
"[3, 1]",3,1,3.3115338691994713,Optimal,40.73999980464578,90.37665840005502
"[3, 2]",3,2,3.314845403072395,Optimal,26.00799989886582,116.92239850014448
"[3, 3]",3,3,3.3143746641829903,Optimal,32.06400016788393,149.4505970000755
"[4, 1]",4,1,3.13433703645261,Optimal,122.72400052752346,273.2310119001195
"[4, 2]",4,2,3.134337033176096,Optimal,79.00800034403801,352.8091959001031
"[4, 3]",4,3,3.1343370364525076,Optimal,51.74299974460155,405.0330401000101
"[4, 4]",4,4,3.133783898112801,Optimal,27.34199990518391,432.8608713999856
"[5, 1]",5,1,3.1301981330251105,Optimal,156.82899998500943,590.4909595001955
"[5, 2]",5,2,3.1301981313894016,Optimal,210.7299994910136,801.715155400103
"[5, 3]",5,3,3.1301981330253548,Optimal,56.724000186659396,858.9322331000585
"[5, 4]",5,4,3.130198132520646,Optimal,57.45600059162825,916.8742056000046
"[5, 5]",5,5,3.0620145766163653,Optimal,67.9660000372678,985.3832968000788
"[5, 5]",5,5,3.0620145766163653,Final,3.0449995771050453,988.5710117002018
