Point,x,y,Objective,Status,Time,Global_Time
"[1, 1]",1,1,9.874976800362251,Optimal,2.211000001989305,2.517968281172216
"[2, 1]",2,1,4.061880563634392,Optimal,2.357999933883548,5.71225694892928
"[2, 2]",2,2,4.061881684529496,Optimal,1.737999776378274,7.814258750993758
"[3, 1]",3,1,3.314845008268674,Optimal,9.258000226691365,17.77900359313935
"[3, 2]",3,2,3.314845243856549,Optimal,3.519999515265227,21.656997675076127
"[3, 3]",3,3,3.3148454030712933,Optimal,3.902999474667013,25.846973098348826
"[4, 1]",4,1,3.13433687573402,Optimal,4.907000390812757,31.321863105054945
"[4, 2]",4,2,3.134337008964564,Optimal,8.13599992543459,39.74260529130697
"[4, 3]",4,3,3.134336666787996,Optimal,4.461999912746251,44.55717414896935
"[4, 4]",4,4,3.13378364511904,Optimal,7.614000141620636,52.4588662032038
"[5, 1]",5,1,3.13019803636982,Optimal,17.4490001052618,70.33634094428271
"[5, 2]",5,2,3.130198041914725,Optimal,6.85800004284829,77.48110579932109
"[5, 3]",5,3,3.130197757580845,Optimal,9.583999891765416,87.41530281398445
"[5, 4]",5,4,3.130198016329045,Optimal,10.89999997057021,98.59984554024413
"[5, 5]",5,5,3.062014258470635,Optimal,13.7999999569729,112.688453276176
"[5, 5]",5,5,3.062014258470635,Final,13.86100030504167,126.83894419996068
